n,win_rate,avg_net_pct,total_pct,max_dd_pct,sharpe,tp_rate,sl_rate,timeout_rate,rally_lb,rally_thr,rsi_thr,tp_pct,sl_pct,hold_bars,symbol
29,31.03,-0.6639,-17.723,-17.251,-11.094,0.0,51.7,48.3,12,2.5,55,3.0,1.5,12,BTCUSDT
28,32.14,-0.4997,-13.468,-14.635,-5.39,14.3,67.9,17.9,12,2.5,55,3.0,1.5,24,BTCUSDT
33,36.36,-0.362,-11.47,-12.493,-6.092,0.0,9.1,90.9,12,2.5,55,3.0,2.5,6,BTCUSDT
24,41.67,-0.5077,-11.71,-11.203,-6.943,0.0,16.7,83.3,12,2.5,55,3.0,2.5,12,BTCUSDT
22,54.55,-0.1018,-2.67,-5.269,-0.947,9.1,31.8,59.1,12,2.5,55,3.0,2.5,24,BTCUSDT
32,37.5,-0.3039,-9.486,-10.532,-4.91,0.0,3.1,96.9,12,2.5,55,3.0,4.0,6,BTCUSDT
21,38.1,-0.4765,-9.716,-9.197,-6.805,0.0,4.8,95.2,12,2.5,55,3.0,4.0,12,BTCUSDT
20,55.0,-0.0725,-1.922,-5.567,-0.628,15.0,15.0,70.0,12,2.5,55,3.0,4.0,24,BTCUSDT
39,46.15,-0.2757,-10.392,-11.24,-5.165,35.9,28.2,35.9,12,2.5,60,1.0,1.5,6,BTCUSDT
32,53.12,-0.1777,-5.708,-7.493,-3.146,43.8,31.2,25.0,12,2.5,60,1.0,1.5,12,BTCUSDT
31,58.06,-0.2184,-6.775,-9.695,-3.382,58.1,41.9,0.0,12,2.5,60,1.0,1.5,24,BTCUSDT
34,52.94,-0.0962,-3.37,-6.649,-1.92,38.2,2.9,58.8,12,2.5,60,1.0,2.5,6,BTCUSDT
25,60.0,-0.1566,-4.033,-5.436,-2.382,48.0,12.0,40.0,12,2.5,60,1.0,2.5,12,BTCUSDT
24,70.83,-0.062,-1.729,-4.921,-0.818,70.8,20.8,8.3,12,2.5,60,1.0,2.5,24,BTCUSDT
35,51.43,-0.1384,-4.935,-6.649,-2.401,40.0,2.9,57.1,12,2.5,60,1.0,4.0,6,BTCUSDT
25,56.0,-0.2369,-6.016,-7.389,-3.083,48.0,8.0,44.0,12,2.5,60,1.0,4.0,12,BTCUSDT
24,75.0,0.0489,0.905,-4.669,0.626,70.8,8.3,20.8,12,2.5,60,1.0,4.0,24,BTCUSDT
37,35.14,-0.3448,-12.198,-13.369,-5.923,21.6,32.4,45.9,12,2.5,60,1.5,1.5,6,BTCUSDT
31,45.16,-0.2998,-9.1,-10.413,-4.696,22.6,38.7,38.7,12,2.5,60,1.5,1.5,12,BTCUSDT
30,46.67,-0.3043,-9.035,-10.498,-3.952,43.3,53.3,3.3,12,2.5,60,1.5,1.5,24,BTCUSDT
32,40.62,-0.1149,-3.787,-6.97,-2.062,25.0,3.1,71.9,12,2.5,60,1.5,2.5,6,BTCUSDT
25,52.0,-0.1654,-4.274,-5.657,-2.343,28.0,12.0,60.0,12,2.5,60,1.5,2.5,12,BTCUSDT
24,62.5,-0.073,-2.071,-4.517,-0.833,50.0,25.0,25.0,12,2.5,60,1.5,2.5,24,BTCUSDT
32,37.5,-0.19,-6.125,-7.377,-3.012,25.0,3.1,71.9,12,2.5,60,1.5,4.0,6,BTCUSDT
24,45.83,-0.2761,-6.703,-8.051,-3.354,29.2,8.3,62.5,12,2.5,60,1.5,4.0,12,BTCUSDT
22,63.64,-0.0282,-0.933,-4.781,-0.32,45.5,9.1,45.5,12,2.5,60,1.5,4.0,24,BTCUSDT
37,37.84,-0.2993,-10.725,-11.757,-4.877,10.8,32.4,56.8,12,2.5,60,2.0,1.5,6,BTCUSDT
29,41.38,-0.254,-7.346,-8.811,-3.675,17.2,37.9,44.8,12,2.5,60,2.0,1.5,12,BTCUSDT
28,42.86,-0.2408,-6.894,-9.662,-2.748,35.7,57.1,7.1,12,2.5,60,2.0,1.5,24,BTCUSDT
32,40.62,-0.1169,-3.857,-7.191,-2.059,9.4,3.1,87.5,12,2.5,60,2.0,2.5,6,BTCUSDT
25,48.0,-0.1268,-3.384,-5.597,-1.648,24.0,12.0,64.0,12,2.5,60,2.0,2.5,12,BTCUSDT
22,59.09,0.0061,-0.258,-4.273,0.062,40.9,27.3,31.8,12,2.5,60,2.0,2.5,24,BTCUSDT
32,40.62,-0.1325,-4.399,-7.191,-2.016,12.5,3.1,84.4,12,2.5,60,2.0,4.0,6,BTCUSDT
22,40.91,-0.2492,-5.562,-5.891,-3.281,18.2,4.5,77.3,12,2.5,60,2.0,4.0,12,BTCUSDT
21,61.9,0.0999,1.742,-4.17,1.022,38.1,9.5,52.4,12,2.5,60,2.0,4.0,24,BTCUSDT
36,33.33,-0.4152,-14.103,-15.096,-7.156,0.0,33.3,66.7,12,2.5,60,3.0,1.5,6,BTCUSDT
27,33.33,-0.5491,-13.963,-13.469,-9.277,0.0,44.4,55.6,12,2.5,60,3.0,1.5,12,BTCUSDT
26,34.62,-0.4097,-10.504,-13.185,-4.332,15.4,65.4,19.2,12,2.5,60,3.0,1.5,24,BTCUSDT
32,37.5,-0.2093,-6.652,-7.73,-3.803,0.0,3.1,96.9,12,2.5,60,3.0,2.5,6,BTCUSDT
23,43.48,-0.3518,-7.974,-7.446,-5.063,0.0,13.0,87.0,12,2.5,60,3.0,2.5,12,BTCUSDT
21,57.14,0.0783,1.194,-4.273,0.718,14.3,28.6,57.1,12,2.5,60,3.0,2.5,24,BTCUSDT
32,37.5,-0.2306,-7.34,-8.41,-3.657,0.0,3.1,96.9,12,2.5,60,3.0,4.0,6,BTCUSDT
21,38.1,-0.4318,-8.855,-8.332,-6.273,0.0,4.8,95.2,12,2.5,60,3.0,4.0,12,BTCUSDT
20,60.0,0.1958,3.534,-4.17,1.789,20.0,10.0,70.0,12,2.5,60,3.0,4.0,24,BTCUSDT
29,41.38,-0.3808,-10.615,-11.503,-7.011,31.0,34.5,34.5,12,2.5,65,1.0,1.5,6,BTCUSDT
24,45.83,-0.3115,-7.355,-9.377,-5.304,41.7,37.5,20.8,12,2.5,65,1.0,1.5,12,BTCUSDT
23,47.83,-0.4743,-10.521,-12.632,-7.257,47.8,52.2,0.0,12,2.5,65,1.0,1.5,24,BTCUSDT
25,44.0,-0.1811,-4.547,-7.731,-3.525,36.0,4.0,60.0,12,2.5,65,1.0,2.5,6,BTCUSDT
19,52.63,-0.2164,-4.177,-6.151,-3.298,47.4,10.5,42.1,12,2.5,65,1.0,2.5,12,BTCUSDT
18,66.67,-0.1649,-3.121,-5.276,-2.131,66.7,22.2,11.1,12,2.5,65,1.0,2.5,24,BTCUSDT
26,46.15,-0.1999,-5.238,-7.731,-3.301,38.5,3.8,57.7,12,2.5,65,1.0,4.0,6,BTCUSDT
20,55.0,-0.3141,-6.337,-7.706,-3.796,50.0,10.0,40.0,12,2.5,65,1.0,4.0,12,BTCUSDT
19,68.42,-0.1357,-2.797,-5.079,-1.593,68.4,10.5,21.1,12,2.5,65,1.0,4.0,24,BTCUSDT
28,32.14,-0.3849,-10.397,-11.603,-6.509,21.4,35.7,42.9,12,2.5,65,1.5,1.5,6,BTCUSDT
23,39.13,-0.3226,-7.323,-8.927,-5.032,21.7,39.1,39.1,12,2.5,65,1.5,1.5,12,BTCUSDT
22,40.91,-0.4895,-10.438,-12.401,-6.523,36.4,59.1,4.5,12,2.5,65,1.5,1.5,24,BTCUSDT
24,33.33,-0.1776,-4.315,-7.731,-3.108,25.0,4.2,70.8,12,2.5,65,1.5,2.5,6,BTCUSDT
19,47.37,-0.1998,-3.894,-6.151,-2.848,26.3,10.5,63.2,12,2.5,65,1.5,2.5,12,BTCUSDT
18,61.11,-0.2283,-4.283,-7.664,-2.56,44.4,27.8,27.8,12,2.5,65,1.5,2.5,24,BTCUSDT
24,33.33,-0.2401,-5.789,-7.731,-3.634,25.0,4.2,70.8,12,2.5,65,1.5,4.0,6,BTCUSDT
19,47.37,-0.3131,-6.049,-7.406,-3.513,31.6,10.5,57.9,12,2.5,65,1.5,4.0,12,BTCUSDT
17,58.82,-0.2794,-4.913,-7.111,-2.955,41.2,11.8,47.1,12,2.5,65,1.5,4.0,24,BTCUSDT
28,32.14,-0.3624,-9.845,-11.831,-5.849,10.7,35.7,53.6,12,2.5,65,2.0,1.5,6,BTCUSDT
22,36.36,-0.2906,-6.369,-9.026,-4.375,13.6,36.4,50.0,12,2.5,65,2.0,1.5,12,BTCUSDT
21,38.1,-0.4095,-8.515,-11.005,-4.78,33.3,61.9,4.8,12,2.5,65,2.0,1.5,24,BTCUSDT
24,33.33,-0.1911,-4.627,-7.731,-3.327,8.3,4.2,87.5,12,2.5,65,2.0,2.5,6,BTCUSDT
19,42.11,-0.2016,-3.951,-6.151,-2.682,21.1,10.5,68.4,12,2.5,65,2.0,2.5,12,BTCUSDT
17,58.82,-0.1141,-2.228,-6.316,-1.139,41.2,29.4,29.4,12,2.5,65,2.0,2.5,24,BTCUSDT
24,33.33,-0.2119,-5.164,-7.731,-3.074,12.5,4.2,83.3,12,2.5,65,2.0,4.0,6,BTCUSDT
18,38.89,-0.3093,-5.616,-6.351,-3.953,16.7,5.6,77.8,12,2.5,65,2.0,4.0,12,BTCUSDT
16,56.25,-0.1924,-3.348,-5.914,-1.84,37.5,12.5,50.0,12,2.5,65,2.0,4.0,24,BTCUSDT
28,28.57,-0.5064,-13.388,-14.491,-9.17,0.0,35.7,64.3,12,2.5,65,3.0,1.5,6,BTCUSDT
22,31.82,-0.5041,-10.647,-11.629,-8.596,0.0,40.9,59.1,12,2.5,65,3.0,1.5,12,BTCUSDT
21,33.33,-0.3962,-8.337,-14.028,-4.032,19.0,66.7,14.3,12,2.5,65,3.0,1.5,24,BTCUSDT
24,29.17,-0.3235,-7.598,-9.247,-6.041,0.0,4.2,95.8,12,2.5,65,3.0,2.5,6,BTCUSDT
19,42.11,-0.3153,-5.979,-6.151,-4.586,0.0,10.5,89.5,12,2.5,65,3.0,2.5,12,BTCUSDT
17,58.82,0.1135,1.539,-6.316,0.998,17.6,29.4,52.9,12,2.5,65,3.0,2.5,24,BTCUSDT
24,29.17,-0.368,-8.632,-9.688,-5.777,0.0,4.2,95.8,12,2.5,65,3.0,4.0,6,BTCUSDT
18,38.89,-0.4159,-7.389,-7.33,-5.749,0.0,5.6,94.4,12,2.5,65,3.0,4.0,12,BTCUSDT
16,56.25,0.0687,0.679,-4.425,0.572,25.0,12.5,62.5,12,2.5,65,3.0,4.0,24,BTCUSDT
24,50.0,-0.1672,-4.045,-6.215,-3.299,33.3,25.0,41.7,12,2.5,70,1.0,1.5,6,BTCUSDT
19,47.37,-0.2955,-5.582,-7.866,-5.034,42.1,36.8,21.1,12,2.5,70,1.0,1.5,12,BTCUSDT
19,47.37,-0.4858,-8.973,-11.175,-7.435,47.4,52.6,0.0,12,2.5,70,1.0,1.5,24,BTCUSDT
21,47.62,-0.0793,-1.738,-4.61,-1.666,33.3,4.8,61.9,12,2.5,70,1.0,2.5,6,BTCUSDT
15,53.33,-0.2404,-3.665,-5.244,-3.596,46.7,13.3,40.0,12,2.5,70,1.0,2.5,12,BTCUSDT
15,66.67,-0.1733,-2.741,-4.914,-2.168,66.7,26.7,6.7,12,2.5,70,1.0,2.5,24,BTCUSDT
20,45.0,-0.1116,-2.282,-4.61,-2.444,30.0,0.0,70.0,12,2.5,70,1.0,4.0,6,BTCUSDT
14,50.0,-0.3306,-4.667,-6.23,-4.459,42.9,7.1,50.0,12,2.5,70,1.0,4.0,12,BTCUSDT
14,64.29,0.0125,0.035,-4.17,0.171,64.3,7.1,28.6,12,2.5,70,1.0,4.0,24,BTCUSDT
22,36.36,-0.2532,-5.536,-7.394,-4.695,18.2,27.3,54.5,12,2.5,70,1.5,1.5,6,BTCUSDT
17,41.18,-0.3273,-5.547,-7.967,-5.008,23.5,41.2,35.3,12,2.5,70,1.5,1.5,12,BTCUSDT
17,41.18,-0.4953,-8.253,-10.59,-6.65,35.3,58.8,5.9,12,2.5,70,1.5,1.5,24,BTCUSDT
20,35.0,-0.1197,-2.462,-4.61,-2.316,20.0,5.0,75.0,12,2.5,70,1.5,2.5,6,BTCUSDT
15,53.33,-0.1311,-2.094,-4.25,-1.788,33.3,13.3,53.3,12,2.5,70,1.5,2.5,12,BTCUSDT
15,66.67,-0.0493,-0.944,-3.604,-0.569,46.7,26.7,26.7,12,2.5,70,1.5,2.5,24,BTCUSDT
19,31.58,-0.1821,-3.481,-5.38,-3.786,15.8,0.0,84.2,12,2.5,70,1.5,4.0,6,BTCUSDT
14,50.0,-0.1888,-2.779,-4.357,-2.317,35.7,7.1,57.1,12,2.5,70,1.5,4.0,12,BTCUSDT
14,64.29,0.1097,1.381,-4.17,1.384,42.9,7.1,50.0,12,2.5,70,1.5,4.0,24,BTCUSDT
22,36.36,-0.268,-5.84,-7.646,-5.027,4.5,27.3,68.2,12,2.5,70,2.0,1.5,6,BTCUSDT
17,35.29,-0.4041,-6.776,-8.103,-6.166,5.9,41.2,52.9,12,2.5,70,2.0,1.5,12,BTCUSDT
17,35.29,-0.5247,-8.751,-9.494,-6.315,29.4,64.7,5.9,12,2.5,70,2.0,1.5,24,BTCUSDT
20,35.0,-0.1582,-3.205,-4.938,-3.171,5.0,5.0,90.0,12,2.5,70,2.0,2.5,6,BTCUSDT
15,46.67,-0.1847,-2.891,-4.25,-2.422,13.3,13.3,73.3,12,2.5,70,2.0,2.5,12,BTCUSDT
14,64.29,0.0664,0.686,-3.004,0.679,42.9,28.6,28.6,12,2.5,70,2.0,2.5,24,BTCUSDT
19,31.58,-0.2489,-4.686,-6.394,-5.795,0.0,0.0,100.0,12,2.5,70,2.0,4.0,6,BTCUSDT
14,42.86,-0.322,-4.575,-4.509,-4.014,7.1,7.1,85.7,12,2.5,70,2.0,4.0,12,BTCUSDT
14,64.29,0.035,0.191,-4.17,0.326,42.9,14.3,42.9,12,2.5,70,2.0,4.0,24,BTCUSDT
22,36.36,-0.2938,-6.366,-8.043,-5.781,0.0,27.3,72.7,12,2.5,70,3.0,1.5,6,BTCUSDT
17,35.29,-0.424,-7.087,-8.103,-6.649,0.0,41.2,58.8,12,2.5,70,3.0,1.5,12,BTCUSDT
17,35.29,-0.3773,-6.493,-9.817,-3.921,17.6,64.7,17.6,12,2.5,70,3.0,1.5,24,BTCUSDT
20,35.0,-0.2009,-4.018,-5.737,-4.367,0.0,5.0,95.0,12,2.5,70,3.0,2.5,6,BTCUSDT
15,46.67,-0.183,-2.866,-4.25,-2.39,0.0,13.3,86.7,12,2.5,70,3.0,2.5,12,BTCUSDT
14,64.29,0.2473,3.208,-3.07,2.28,14.3,28.6,57.1,12,2.5,70,3.0,2.5,24,BTCUSDT
19,31.58,-0.2489,-4.686,-6.394,-5.795,0.0,0.0,100.0,12,2.5,70,3.0,4.0,6,BTCUSDT
14,42.86,-0.3028,-4.323,-4.257,-3.706,0.0,7.1,92.9,12,2.5,70,3.0,4.0,12,BTCUSDT
14,64.29,0.2572,3.281,-4.17,2.15,21.4,14.3,64.3,12,2.5,70,3.0,4.0,24,BTCUSDT
94,55.32,-0.1598,-14.449,-20.702,-2.778,46.8,29.8,23.4,4,1.0,55,1.0,1.5,6,ETHUSDT
91,59.34,-0.1355,-12.162,-21.205,-2.215,57.1,35.2,7.7,4,1.0,55,1.0,1.5,12,ETHUSDT
90,60.0,-0.1511,-13.296,-21.155,-2.393,60.0,36.7,3.3,4,1.0,55,1.0,1.5,24,ETHUSDT
87,57.47,-0.2323,-18.952,-24.252,-3.347,47.1,17.2,35.6,4,1.0,55,1.0,2.5,6,ETHUSDT
80,63.75,-0.1743,-13.748,-22.929,-2.325,62.5,21.2,16.2,4,1.0,55,1.0,2.5,12,ETHUSDT
80,70.0,-0.1277,-10.539,-19.745,-1.626,70.0,23.8,6.2,4,1.0,55,1.0,2.5,24,ETHUSDT
83,56.63,-0.3088,-23.4,-28.41,-3.866,45.8,8.4,45.8,4,1.0,55,1.0,4.0,6,ETHUSDT
76,69.74,-0.2114,-15.884,-25.456,-2.286,67.1,13.2,19.7,4,1.0,55,1.0,4.0,12,ETHUSDT
72,70.83,-0.3149,-21.389,-28.894,-3.131,70.8,16.7,12.5,4,1.0,55,1.0,4.0,24,ETHUSDT
92,48.91,-0.1931,-16.897,-24.665,-2.944,28.3,34.8,37.0,4,1.0,55,1.5,1.5,6,ETHUSDT
88,50.0,-0.134,-11.898,-23.488,-1.829,44.3,42.0,13.6,4,1.0,55,1.5,1.5,12,ETHUSDT
85,49.41,-0.1353,-11.685,-22.116,-1.763,49.4,44.7,5.9,4,1.0,55,1.5,1.5,24,ETHUSDT
83,50.6,-0.2908,-22.18,-29.43,-3.782,27.7,19.3,53.0,4,1.0,55,1.5,2.5,6,ETHUSDT
75,56.0,-0.1045,-8.49,-21.617,-1.21,50.7,22.7,26.7,4,1.0,55,1.5,2.5,12,ETHUSDT
72,62.5,-0.0371,-3.791,-17.679,-0.39,62.5,29.2,8.3,4,1.0,55,1.5,2.5,24,ETHUSDT
79,50.63,-0.3513,-25.087,-32.066,-4.097,26.6,8.9,64.6,4,1.0,55,1.5,4.0,6,ETHUSDT
70,61.43,-0.1583,-11.749,-25.401,-1.52,54.3,14.3,31.4,4,1.0,55,1.5,4.0,12,ETHUSDT
64,64.06,-0.242,-15.771,-26.048,-2.051,64.1,20.3,15.6,4,1.0,55,1.5,4.0,24,ETHUSDT
91,47.25,-0.1837,-16.099,-24.045,-2.608,17.6,36.3,46.2,4,1.0,55,2.0,1.5,6,ETHUSDT
85,44.71,-0.1536,-13.108,-24.268,-1.928,29.4,44.7,25.9,4,1.0,55,2.0,1.5,12,ETHUSDT
80,43.75,-0.1201,-10.181,-20.472,-1.367,41.2,50.0,8.8,4,1.0,55,2.0,1.5,24,ETHUSDT
82,48.78,-0.3454,-25.483,-32.849,-4.164,17.1,22.0,61.0,4,1.0,55,2.0,2.5,6,ETHUSDT
71,45.07,-0.3314,-21.907,-32.419,-3.523,29.6,28.2,42.3,4,1.0,55,2.0,2.5,12,ETHUSDT
63,50.79,-0.2583,-16.144,-27.555,-2.425,44.4,36.5,19.0,4,1.0,55,2.0,2.5,24,ETHUSDT
78,50.0,-0.4034,-27.923,-35.047,-4.405,15.4,10.3,74.4,4,1.0,55,2.0,4.0,6,ETHUSDT
66,51.52,-0.3625,-22.51,-34.146,-3.242,31.8,16.7,51.5,4,1.0,55,2.0,4.0,12,ETHUSDT
56,53.57,-0.4624,-24.205,-33.119,-3.553,46.4,25.0,28.6,4,1.0,55,2.0,4.0,24,ETHUSDT
89,44.94,-0.224,-18.803,-27.635,-3.062,5.6,37.1,57.3,4,1.0,55,3.0,1.5,6,ETHUSDT
80,42.5,-0.0948,-8.434,-22.012,-1.035,15.0,47.5,37.5,4,1.0,55,3.0,1.5,12,ETHUSDT
72,38.89,-0.021,-2.877,-20.219,-0.202,26.4,52.8,20.8,4,1.0,55,3.0,1.5,24,ETHUSDT
80,46.25,-0.3979,-28.081,-36.225,-4.664,6.2,22.5,71.2,4,1.0,55,3.0,2.5,6,ETHUSDT
68,42.65,-0.2642,-17.616,-31.011,-2.503,16.2,29.4,54.4,4,1.0,55,3.0,2.5,12,ETHUSDT
59,45.76,-0.1063,-7.592,-25.655,-0.866,28.8,37.3,33.9,4,1.0,55,3.0,2.5,24,ETHUSDT
77,48.05,-0.4299,-29.141,-37.165,-4.556,6.5,10.4,83.1,4,1.0,55,3.0,4.0,6,ETHUSDT
64,48.44,-0.2492,-16.233,-31.784,-2.049,18.8,15.6,65.6,4,1.0,55,3.0,4.0,12,ETHUSDT
52,48.08,-0.3614,-18.856,-31.158,-2.462,30.8,26.9,42.3,4,1.0,55,3.0,4.0,24,ETHUSDT
77,61.04,-0.0563,-4.681,-11.045,-0.994,51.9,27.3,20.8,4,1.0,60,1.0,1.5,6,ETHUSDT
74,60.81,-0.0708,-5.569,-12.049,-1.178,59.5,32.4,8.1,4,1.0,60,1.0,1.5,12,ETHUSDT
73,63.01,-0.0716,-5.581,-11.56,-1.155,63.0,34.2,2.7,4,1.0,60,1.0,1.5,24,ETHUSDT
71,64.79,-0.0626,-4.9,-12.427,-0.944,53.5,15.5,31.0,4,1.0,60,1.0,2.5,6,ETHUSDT
66,68.18,-0.0262,-2.332,-10.879,-0.366,68.2,18.2,13.6,4,1.0,60,1.0,2.5,12,ETHUSDT
65,75.38,0.0397,1.942,-9.543,0.536,75.4,20.0,4.6,4,1.0,60,1.0,2.5,24,ETHUSDT
67,65.67,-0.0352,-2.934,-10.931,-0.499,53.7,6.0,40.3,4,1.0,60,1.0,4.0,6,ETHUSDT
62,74.19,0.0427,1.909,-13.546,0.527,72.6,9.7,17.7,4,1.0,60,1.0,4.0,12,ETHUSDT
58,79.31,0.0596,2.702,-13.35,0.698,79.3,10.3,10.3,4,1.0,60,1.0,4.0,24,ETHUSDT
75,54.67,-0.0578,-4.816,-13.412,-0.872,33.3,32.0,34.7,4,1.0,60,1.5,1.5,6,ETHUSDT
71,50.7,-0.0666,-5.274,-14.48,-0.914,46.5,39.4,14.1,4,1.0,60,1.5,1.5,12,ETHUSDT
68,51.47,-0.0607,-4.737,-13.976,-0.797,51.5,42.6,5.9,4,1.0,60,1.5,1.5,24,ETHUSDT
69,59.42,-0.0451,-3.782,-14.561,-0.592,36.2,17.4,46.4,4,1.0,60,1.5,2.5,6,ETHUSDT
62,56.45,-0.041,-3.356,-14.152,-0.469,54.8,22.6,22.6,4,1.0,60,1.5,2.5,12,ETHUSDT
58,63.79,-0.0131,-1.703,-15.529,-0.139,62.1,29.3,8.6,4,1.0,60,1.5,2.5,24,ETHUSDT
65,60.0,-0.0601,-4.623,-15.308,-0.724,35.4,7.7,56.9,4,1.0,60,1.5,4.0,6,ETHUSDT
57,61.4,-0.0488,-3.808,-14.554,-0.478,57.9,14.0,28.1,4,1.0,60,1.5,4.0,12,ETHUSDT
51,66.67,-0.1521,-8.645,-20.547,-1.309,64.7,19.6,15.7,4,1.0,60,1.5,4.0,24,ETHUSDT
74,51.35,-0.0693,-5.647,-15.304,-0.976,20.3,33.8,45.9,4,1.0,60,2.0,1.5,6,ETHUSDT
70,48.57,-0.0419,-3.679,-14.655,-0.523,32.9,41.4,25.7,4,1.0,60,2.0,1.5,12,ETHUSDT
67,47.76,0.0469,2.206,-13.17,0.529,46.3,46.3,7.5,4,1.0,60,2.0,1.5,24,ETHUSDT
68,55.88,-0.0591,-4.723,-18.473,-0.731,22.1,17.6,60.3,4,1.0,60,2.0,2.5,6,ETHUSDT
60,51.67,-0.0932,-6.362,-17.748,-0.989,36.7,23.3,40.0,4,1.0,60,2.0,2.5,12,ETHUSDT
55,58.18,-0.0101,-1.735,-19.4,-0.093,52.7,34.5,12.7,4,1.0,60,2.0,2.5,24,ETHUSDT
64,56.25,-0.0908,-6.481,-18.716,-1.048,20.3,7.8,71.9,4,1.0,60,2.0,4.0,6,ETHUSDT
55,56.36,-0.1472,-8.866,-19.947,-1.367,36.4,14.5,49.1,4,1.0,60,2.0,4.0,12,ETHUSDT
48,60.42,-0.1862,-9.909,-23.683,-1.438,54.2,20.8,25.0,4,1.0,60,2.0,4.0,24,ETHUSDT
73,49.32,-0.0838,-6.64,-18.155,-1.116,6.8,34.2,58.9,4,1.0,60,3.0,1.5,6,ETHUSDT
65,46.15,-0.0022,-1.077,-14.052,-0.024,13.8,43.1,43.1,4,1.0,60,3.0,1.5,12,ETHUSDT
58,41.38,0.0922,4.259,-13.225,0.872,29.3,51.7,19.0,4,1.0,60,3.0,1.5,24,ETHUSDT
67,53.73,-0.0649,-5.111,-19.963,-0.757,7.5,17.9,74.6,4,1.0,60,3.0,2.5,6,ETHUSDT
56,48.21,-0.0577,-4.246,-17.941,-0.554,16.1,25.0,58.9,4,1.0,60,3.0,2.5,12,ETHUSDT
49,53.06,0.1304,5.096,-16.991,1.036,34.7,34.7,30.6,4,1.0,60,3.0,2.5,24,ETHUSDT
64,54.69,-0.07,-5.321,-18.969,-0.765,7.8,7.8,84.4,4,1.0,60,3.0,4.0,6,ETHUSDT
53,52.83,-0.1122,-6.927,-20.239,-0.999,15.1,13.2,71.7,4,1.0,60,3.0,4.0,12,ETHUSDT
42,54.76,-0.173,-8.551,-27.036,-1.179,33.3,23.8,42.9,4,1.0,60,3.0,4.0,24,ETHUSDT
47,53.19,-0.2635,-11.928,-15.839,-4.482,42.6,34.0,23.4,4,1.0,65,1.0,1.5,6,ETHUSDT
45,51.11,-0.296,-12.767,-17.671,-4.749,51.1,40.0,8.9,4,1.0,65,1.0,1.5,12,ETHUSDT
45,53.33,-0.3027,-13.051,-18.615,-4.697,53.3,44.4,2.2,4,1.0,65,1.0,1.5,24,ETHUSDT
43,62.79,-0.1911,-8.276,-14.235,-2.646,51.2,20.9,27.9,4,1.0,65,1.0,2.5,6,ETHUSDT
40,65.0,-0.176,-7.209,-12.502,-2.292,65.0,22.5,12.5,4,1.0,65,1.0,2.5,12,ETHUSDT
40,75.0,0.0182,0.3,-10.128,0.239,75.0,22.5,2.5,4,1.0,65,1.0,2.5,24,ETHUSDT
40,65.0,-0.159,-6.626,-12.691,-1.959,52.5,10.0,37.5,4,1.0,65,1.0,4.0,6,ETHUSDT
37,72.97,-0.1003,-4.184,-9.649,-1.113,70.3,13.5,16.2,4,1.0,65,1.0,4.0,12,ETHUSDT
37,81.08,0.0715,2.111,-8.166,0.796,81.1,13.5,5.4,4,1.0,65,1.0,4.0,24,ETHUSDT
47,44.68,-0.3488,-15.463,-20.631,-5.291,23.4,40.4,36.2,4,1.0,65,1.5,1.5,6,ETHUSDT
45,42.22,-0.3258,-14.047,-21.64,-4.392,40.0,48.9,11.1,4,1.0,65,1.5,1.5,12,ETHUSDT
45,44.44,-0.3027,-13.181,-22.634,-3.914,44.4,53.3,2.2,4,1.0,65,1.5,1.5,24,ETHUSDT
42,52.38,-0.3778,-15.096,-22.215,-4.864,21.4,23.8,54.8,4,1.0,65,1.5,2.5,6,ETHUSDT
39,53.85,-0.2563,-10.079,-18.221,-2.773,51.3,28.2,20.5,4,1.0,65,1.5,2.5,12,ETHUSDT
37,62.16,-0.1388,-5.637,-20.676,-1.41,56.8,35.1,8.1,4,1.0,65,1.5,2.5,24,ETHUSDT
39,53.85,-0.3346,-12.705,-20.025,-3.963,20.5,10.3,69.2,4,1.0,65,1.5,4.0,6,ETHUSDT
35,60.0,-0.223,-8.21,-16.521,-2.075,54.3,17.1,28.6,4,1.0,65,1.5,4.0,12,ETHUSDT
34,70.59,-0.1201,-4.892,-17.165,-0.992,64.7,23.5,11.8,4,1.0,65,1.5,4.0,24,ETHUSDT
47,44.68,-0.28,-12.735,-18.819,-3.903,19.1,40.4,40.4,4,1.0,65,2.0,1.5,6,ETHUSDT
45,42.22,-0.2413,-10.784,-19.51,-2.981,28.9,48.9,22.2,4,1.0,65,2.0,1.5,12,ETHUSDT
45,44.44,-0.1463,-6.966,-18.731,-1.667,40.0,53.3,6.7,4,1.0,65,2.0,1.5,24,ETHUSDT
42,52.38,-0.3246,-13.214,-21.432,-3.967,16.7,23.8,59.5,4,1.0,65,2.0,2.5,6,ETHUSDT
39,51.28,-0.2101,-8.515,-17.591,-2.128,35.9,28.2,35.9,4,1.0,65,2.0,2.5,12,ETHUSDT
36,55.56,-0.1816,-7.063,-23.689,-1.673,44.4,38.9,16.7,4,1.0,65,2.0,2.5,24,ETHUSDT
39,53.85,-0.2901,-11.208,-19.616,-3.308,15.4,10.3,74.4,4,1.0,65,2.0,4.0,6,ETHUSDT
35,57.14,-0.2362,-8.683,-17.742,-2.119,34.3,17.1,48.6,4,1.0,65,2.0,4.0,12,ETHUSDT
33,63.64,-0.1547,-5.981,-20.046,-1.176,51.5,24.2,24.2,4,1.0,65,2.0,4.0,24,ETHUSDT
